name,category_en,category_de,start,end,authority,sourceurl
Ryzenkin Leonid Kronidovic Leonid Kronidovic Ryzenkin Rizenkin Leonid Kronidovic Leonid Kronidovic Ryzenkin Leonid Kronidovich Ryzhenkin Leonid Kronidovich Ryzhenkin Ryzhenkin Leonid Kronidovich Leonid Kronidovitj Ryzjenkin Ryzhenkin Leonid Kronidovich,Person,Person,2022-03-11,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.084.01.0002.01.ENG&toc=OJ%3AL%3A2022%3A084%3ATOC)
Nikolay Yezersky Nikolay Yerzersky Ezersky Nikolay Nikolaevich Ezerskij Nikolaj Nikolaevic Nikolay Nikolaevich Ezersky Nikolaj Nikolaevic Ezerskij Ezerskij Mikola Mikolajovic Nikolay Nikolaevich Ezerskiy Nikolay Nikolayevich Yezersky Yezersky Nikolay Nikolayevich Nikolai Nikolay Ezerskii Ezersky Yezersky Ezersky Nikolay Nikolaevich,Person,Person,2022-03-11,,:gb: GB,[URL](https://www.gov.uk/government/publications/financial-sanctions-consolidated-list-of-targets)
Oleh Akimov Oleh Akimow Oleg Akimov Oleg Oleh Akimov Akimov Oleg Kostantinovic Oleg Kostantinovic Akimov Oleg Kostantinovic Akimov Oleg Konstantinovic Akimov Oleg Konstantinovic Akimov Oleg Konstantinovich Akimov Oleg Konstantinovitj Akimov Oleh Kostiantynovych Akimov Oleg Konstantinovich Akimov Oleh Kostiantynovych Akimov Akimov Oleg Konstantinovich Oleh Kostiantynovytj Akimov Oleg Konstantinowitsch Akimow,Person,Person,2022-03-11,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.084.01.0002.01.ENG&toc=OJ%3AL%3A2022%3A084%3ATOC)
Ruslan Balbek Balbek Ruslan Ismailovic Balbek Ruslan Ismailovich Ruslan Ismailovitj Balbek Balbek Ruslan Ismailovic Ruslan Ismailovic Balbek Ruslan Ismailovich Balbek Ruslan Ismailovic Balbek Ruslan Ismailovich Balbek Balbek Ruslan Ismailovich,Person,Person,2022-03-11,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.084.01.0002.01.ENG&toc=OJ%3AL%3A2022%3A084%3ATOC)
Alexey Miller Aleksej Borisovic Miller Miller Oleksij Borisovic Alexei Borisovich Miller Alexey Borisovich Miller Miller Alexey Borisovich Miller Alexey Borisovich Aleksey Borisovich Miller Miller Millier Alexey Borisovich Miller Aleksej Borisovic Alexeyborisovich Miller,Person,Person,2022-03-10,,:gb: GB,[URL](https://www.gov.uk/government/publications/financial-sanctions-consolidated-list-of-targets)
Lebedev Dmitro Oleksijovic Lebedev Dmitrij Alekseevic Dmitrij Alekseevic Lebedev Lebedev Dmitri Alekseevich Dmitri Alekseevich Lebedev Dmitri Alekseevich Lebedev Lebedev Dmitri Alekseevich Dmitri Lebedev Businessman,Person,Person,2022-03-10,,:gb: GB,[URL](https://www.gov.uk/government/publications/financial-sanctions-consolidated-list-of-targets)
Roman Abramovic Roman Abramovich Roman Arkadievic Abramovic Roman Arkadevic Abramovic Roman Arkadyevich Abramovich Abramovich Roman Arkadyevich Roman Arkadievich Abramovich Roman Arkadjevitj Abramovitj Roman Arkadyevich Abramovich Abramovich Roman Arkadyevich,Person,Person,2022-03-10,,:gb: GB,[URL](https://www.gov.uk/government/publications/financial-sanctions-consolidated-list-of-targets)
Igor Sechin Igor Ivanovic Secin Secin Igor Ivanovic Igor Ivanovic Secin Secin Igor Ivanovic Igor Ivanovic Secin Sechin Igor Ivanovich Igor Ivanovich Sechin Sechin Igor Ivanovich Igor Ivanovitj Setjin Igor Ivanovich Sechin Sieczin Igor Iwanowicz Sechin Igor Ivanovich,Person,Person,2022-03-10,,:gb: GB,[URL](https://www.gov.uk/government/publications/financial-sanctions-consolidated-list-of-targets)
Deripaska Oleg Oleg Deripaska Oleg Vladimirovic Deripaska Oleg Vladimirovic Deripaska Oleg Vladimirovic Deripaska Deripaska Oleg Vladimirovic Oleg Vladimirovich Deripaska Deripaska Oleg Volodimirovic Deripaska Oleg Vladimirovich Oleg Vladimirovich Deripaska Oleg Vladimirovitj Deripaska Deripaska Oleg Vladimirovich Deripaska Oleg Vladimirovich,Person,Person,2022-03-10,,:gb: GB,[URL](https://www.gov.uk/government/publications/financial-sanctions-consolidated-list-of-targets)
Nikolay Tokarev Nikolaj Petrovic Tokarev Nikolaj Petrovic Tokarev Nikolaj Petrovic Tokarev Nikolai Petrovich Tokarev Tokarev Nikolay Petrovich Nikolay Petrovich Tokarev Nikolay Petrovich Tokarev Tokarev Nikolay Petrovich Nikolaj Petrovitj Tokarev Tokarev Nikolay Petrovich,Person,Person,2022-03-10,,:gb: GB,[URL](https://www.gov.uk/government/publications/financial-sanctions-consolidated-list-of-targets)
Andrey L Kostin Andrei Andrey Kostin Kostin Andrij Leonidovic Andrej Leonidovic Kostin Andrej Leonidovic Kostin Kostin Andrej Leonidovic Kostin Andrey Leonidovich Andrei Leonidovich Kostin Kostin Andrey Leonidovich Andrey Leonidovich Kostin Andrei Leonidovich Kostin Andrej Leonidovitj Kostin Kostin Andrey Leonidovich,Person,Person,2022-03-10,,:gb: GB,[URL](https://www.gov.uk/government/publications/financial-sanctions-consolidated-list-of-targets)
Miass Machine Building Factory Miass Machine Building Plant Jsc Akcionerne Tovaristvo Miaskij Masinobudivnij Zavod Akcionernoe Obsestvo Miasskij Masinostroitelnyj Zavod,Company,Unternehmen,2022-03-09,,:us: US,[URL](https://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list)
Dina Oyun Dina Ivanovna Oun Dina Ivanovna Oun Dina Ivanovna Oyun Oyun Dina Ivanovna Oyun Dina Ivanovna Dina Ivanovna Oyun Dina Ivanovna Ojun,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Otkrytoe Akcionernoe Obsestvo Tc Geoinformatika Vidkrite Akcionerne Tovaristvo Tc Geoinformatika Center For Technological Competencies In Radiophtonics Otkrytoe Akcionernoe Obsestvo Tehnologiceskij Centr Geoinformatika,Company,Unternehmen,2022-03-09,,:us: US,[URL](https://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list)
Artyom Sheykin Artem Gennadevic Sejkin Sheikin Artem Gennadievich Sheikin Artem Gennadyevich Artem Gennadyevich Sheikin Artem Gennadyevich Sheikin Artyom Gennadievich Sheykin Artiom Gennadjevitj Sjejkin,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Oao Svetlovskoye Svetlovsky Enterprise Era Jsc Oao Svetlovskoye Predpriyatiye Era Svetlovskoye Predpriyatiye Era Jsc Joint Stock Company Svetlovsky Enterprise Era Joint Stock Company Svetlovsky Enterprise Era Akcionernoe Obsestvo Svetlovskoe Predpriatie Era Akcionerne Tovaristvo Svitlivske Pidpriemstvo Era,Company,Unternehmen,2022-03-09,,:us: US,[URL](https://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list)
Elena Zlenko Zlenko Elena Gennadievna Elena Gennadevna Zlenko Elena Gennadevna Zlenko Jelena Gennadjevna Zlenko Yelena Gennadyevna Zlenko Yelena Gennadyevna Zlenko Elena Gennad Yevna Zlenko Zlenko Yelena Gennadyevna,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Fodorov Mikola Vasilovic Nikolaj Vasilevic Fedorov Nikolaj Vasilevic Fedorov Fedorov Nikolaj Vasilevic Fedorov Nikolay Vasilievich Nikolaj Vasiljevitj Fjodorov Nikolay Vasil Yevich Fedorov Nikolay Vasilyevich Fyodorov Nikolay Vasilyevich Fyodorov Fyodorov Nikolay Vasilyevich Nikolai Vasilyevich Fyodorov Nikolai Vasilyevich Fyodorov,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Alexander Varfolomeev Aleksandr Georgievic Varfolomeev Varfolomeev Aleksandr Georgievic Aleksandr Georgievic Varfolomeev Varfolomeev Oleksandr Georgijovic Varfolomeev Alexander Georgyevich Aleksandr Georgievich Varfolomeev Alexander Georgyevich Varfolomeev Varfolomeev Alexander Georgievich Alexander Georgyevich Varfolomeev Aleksandr Georgyevich Varfolomeyev Alexander Georgiyevich Varfolomeev Aleksandr Georgijevitj Varfolomejev,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Ershov Lev Anatolyevich Yershov Yershov Lev Anatolyevich Lev Anatolyevich Yershov Ershov,Person,Person,2022-03-09,,:us: US,[URL](https://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list)
Aleksandr Narolin Aleksandr Vladimirovic Narolin Alexander Vladimirovich Narolin Alexander Vladimirovich Narolin Aleksandr Vladimirovitj Narolin Narolin Alexander Vladimirovich Narolin Alexander Vladimirovich,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Djeco Group Lp Djeco Group Lp,Company,Unternehmen,2022-03-09,,:us: US,[URL](https://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list)
Grigory Rapota Rapota Grigory Alekseevich Grigorij Alekseevic Rapota Grigory Alexeyevich Rapota Grigorij Alekseevic Rapota Grigorij Alexejevitj Rapota Rapota Grigoriy Alexeyevich Grigoriy Alexeyevich Rapota Grigoriy Alekseevich Rapota Grigoriy Alexeyevich Rapota Grigoriy Alekseevich Rapota,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Sergey Kulikov Sergey Kulikov Sergei Alehandrovic Kulikov Sergej Alehandrovic Kulikov Kulikov Sergey Alexandrovich Sergej Aleksandrovic Kulikov Kulikov Sergey Alexandrovich Sergei Alexandrovich Kulikov Sergey Alexandrovich Kulikov Sergey Alexandrovich Kulikov Sergej Aleksandrovitj Kulikov,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Igor Morozov Morozov Igor Mikolajovic Igor Nikolaevic Morozov Igor Nikolaevich Morozov Igor Nikolaevic Morozov Morozov Igor Nikolaevic Morozov Igor Nikolaevich Igor Nikolayevich Morozov Igor Nikolayevich Morozov Igor Nikolajevitj Morozov Morozov Igor Nikolayevich,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Oleg Tkach Oleg Polikarpovic Tkac Tkac Oleg Polikarpovic Tkac Oleg Polikarpovic Oleg Polikarpovic Tkac Tkach Oleg Polikarpovich Tkach Oleg Polikarpovich Oleg Polikarpovitj Tkatj Oleg Polikarpovich Tkach Oleg Polikarpovich Tkach,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Olga Khokhlova Olga Nikolaevna Hohlova Olga Nikolaevna Hohlova Khokhlova Olga Nikolaevna Olga Nikolaevna Khokhlova Olga Nikolaevna Khokhlova Olga Nikolayevna Khokhlova Khokhlova Olga Nikolayevna Olga Nikolayevna Khokhlova Olga Nikolajevna Chochlova,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Gennady Yemelyanov Gennadij Egorovic Emelanov Gennady Egorovich Emelyanov Gennadij Egorovic Emelanov Emelyanov Gennady Egorovich Emelyanov Gennady Egorovich Gennady Egorovich Emelyanov Gennady Egorovich Yemelyanov Gennadiy Egorovich Emelyanov Gennady Yegorovich Emelyanov Gennadij Jegorovitj Jemeljanov,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Mikhail Oseevsky Mikhail Oseevsky Mihail Eduardovic Oseevski Mihail Eduardovic Oseevskij Mihail Eduardovic Oseevskij Mikhail Eduardovich Oseevsky Oseevsky Mikhail Eduardovich Mikhail Eduardovich Oseevsky Oseevsky Mikhail Eduardovich Michail Eduardovitj Osejevskij,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Elprom Elprom Tovaristvo Z Obmezenou Vidpovidalnistu Elprom Obsestvo S Ogranicennoj Otvetstvennostu Elprom,Other,Sonstige,2022-03-09,,:us: US,[URL](https://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list)
Aleksandrovic Sergej Martynov Sergey Martynov Sergey Alexandrovich Martynov Sergej Aleksandrovic Martynov Martynov Sergey Alexandrovich Sergey Alexandrovich Martynov Sergej Aleksandrovic Martynov Martynov Sergey Alexandrovich Sergey Alexanderovich Martynov Sergey Aleksandrovich Martynov Sergej Aleksandrovitj Martynov,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Andrey Yepishin Andrej Nikolaevic Episin Andrej Nikolaevic Episin Epishin Andrey Nikolaevich Andrey Nikolaevich Epishin Andrey Nikolayevich Yepishin Andrej Nikolajevitj Jepisjin Andrei Nikolayevich Yepishin Andrei Nikolayevich Yepishin Yepishin Andrey Nikolayevich,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Irina Rukavishnikova Irina Valerevna Rukavisnikova Rukavisnikova Irina Valerevna Rukavisnikova Irina Valeriivna Irina Valerevna Rukavisnikova Rukavishnikova Irina Valeryevna Irina Valerjevna Rukavisjnikova Irina Valeryevna Rukavishnikova Rukavishnikova Irina Valerievna Irina Valeryevna Rukavishnikova Irina Valer Yevna Rukavishnikova,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Yegor Borisov Egor Afanasevic Borisov Egor Afanasevic Borisov Yegor Fanasyevich Borisov Borisov Egor Afanasyevich Yegor Afanasyevich Borisov Borisov Yegor Afanasyevich Egor Afanas Yevich Borisov Jegor Afanasievitj Borisov Yegor Afanasyevich Borisov,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Sergey Bezdenezhnykh Sergej Vaceslavovic Bezdeneznyh Sergej Vaceslavovic Bezdeneznyh Sergei Vyacheslavovich Bezdenezhnykh Bezdenezhnykh Sergei Vyacheslavovich Sergey Vyacheslavovich Bezdenezhnykh Sergej Vjatjeslavovitj Bezdenezjnych Bezdenezhnykh Sergey Vyacheslavovich Sergei Vyacheslavovich Bezdenezhnykh Sergey Vyacheslavovich Bezdenezhnykh,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Victor Novozhilov Viktor Feodosevic Novozilov Viktor Feodosevic Novozilov Novozhilov Victor Feodosevich Viktor Feodosyevich Novozhilov Viktor Feodosievitj Novozjilov Viktor Feodosyevich Novozhilov Novozhilov Viktor Feodosyevich Viktor Feodos Yevich Novozhilov,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Aleksandrovic Sergej Martynov Sergey Martynov Sergey Alexandrovich Martynov Sergej Aleksandrovic Martynov Martynov Sergey Alexandrovich Sergey Alexandrovich Martynov Sergej Aleksandrovic Martynov Martynov Sergey Alexandrovich Sergey Alexanderovich Martynov Sergey Aleksandrovich Martynov Sergej Aleksandrovitj Martynov,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Sertal Ooo Sertal Ooo Sertal Ooo Sertal Tovaristvo Z Obmezenou Vidpovidalnistu Sertal Obsestvo S Ogranicennoj Otvetstvennostu Sertal,Company,Unternehmen,2022-03-09,,:us: US,[URL](https://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list)
Eduard Isakov Eduard Vladimirovic Isakov Eduard Vladimirovic Isakov Eduard Vladimirovich Isakov Isakov Eduard Vladimirovich Isakov Eduard Vladimirovich Eduard Vladimirovich Isakov Eduard Vladimirovitj Isakov,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Ooo Robin Treid Ooo Robin Treid Ooo Robin Trejd Robin Trade Limited Tovaristvo Z Obmezenou Vidpovidalnistu Robin Trejd Obsestvo S Ogranicennoj Otvetstvennostu Robin Trejd,Other,Sonstige,2022-03-09,,:us: US,[URL](https://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list)
Akhmat Salpagarov Ahmat Anzorovic Salpagarov Ahmat Anzorovic Salpagarov Salpagarov Akhmat Anzorovich Akhmat Anzorovich Salpagarov Akhmat Anzorovich Salpagarov Achmat Anzorovitj Salpagarov Salpagarov Akhmat Anzorovich,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Andrey Kutepov Andrej Viktorovic Kutepov Andrej Viktorovic Kutepov Andrej Viktorovitj Kutepov Andrey Viktorovich Kutepov Andrey Viktorovich Kutepov Kutepov Andrey Viktorovich Kutepov Andrey Viktorovich,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Severnaya Verf Severnaya Shipyard Severnaya Verf Shipbuilding Factory Shipbuilding Plant Severnaya Verf Pjsc Public Joint Stock Company Shipbuilding Plant Severnaya Verf Publicne Akcionerne Tovaristvo Sudnobudivnij Zavod Severnaa Verf Otkrytoe Akcionernoe Obsestvo Sudostroitelnyj Zavod Severnaa Verf Publicne Akcionerne Tovaristvo Sudnobudivnij Zavod Severnaa Verf Publicnoe Akcionernoe Obsestvo Sudostroitelnyj Zavod Severnaa Verf Publicnoe Akcionernoe Obsestvo Sudostroitelnyj Zavod Severnaa Verf,Company,Unternehmen,2022-03-09,,:us: US,[URL](https://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list)
Sergei Kolbin Sergej Nikolaevic Kolbin Sergej Nikolaevic Kolbin Kolbin Sergey Nikolaevich Sergey Nikolaevich Kolbin Sergey Nikolayevich Kolbin Sergei Nikolayevich Kolbin Kolbin Sergey Nikolayevich Sergey Nikolayevich Kolbin Sergej Nikolajevitj Kolbin,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
R Ye Alekseyev Design Bureau For Hydrofoil Ships R Ye Alekseyev Central Design Bureau For Hydrofoil Ships Otkrytoe Akcionernoe Obsestvo Ckb Po Sudam Na Podvodnyh Krylah R E Alekseevna Akcionerne Tovaristvo Centralne Konstruktorske Buro Po Sudnah Na Pidvodnih Krilah Im R E Alekseeva Akcionernoe Obsestvo Centralnoe Konstruktorskoe Buro Po Sudam Na Podvodnyh Krylah Imeni R E Alekseeva,Company,Unternehmen,2022-03-09,,:us: US,[URL](https://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list)
Zao Sparta Akcionernoe Obsestvo Sparta Zakrite Akcionerne Tovaristvo Sparta Zakrytoe Akcionernoe Obsestvo Sparta,Company,Unternehmen,2022-03-09,,:us: US,[URL](https://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list)
Sergey Perminov Sergej Nikolaevic Perminov Sergej Nikolaevic Perminov Perminov Sergey Nikolaevich Sergey Nikolaevich Perminov Sergej Nikolajevitj Perminov Sergey Nikolayevich Perminov Sergey Nikolayevich Perminov Perminov Sergey Nikolayevich,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Aleksandr Nikitin Aleksandr Valerevic Nikitin Aleksandr Valerevic Nikitin Aleksandr Valerjevitj Nikitin Aleksandr Valeryevich Nikitin Alexander Valeryevich Nikitin Alexander Valeryevich Nikitin Nikitin Alexander Valeryevich Nikitin Alexander Valerievich Aleksandr Valer Yevich Nikitin,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Yelena Pisareva Pisareva Elena Vladimirovna Elena Vladimirovna Pisareva Elena Vladimirovna Pisareva Elena Vladimirovna Pisareva Pisareva Elena Vladimirovna Jelena Vladimirovna Pisareva Yelena Vladimirovna Pisareva,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Vladimir Lebedev Vladimir Albertovic Lebedev Vladimir Albertovitj Lebedev Vladimir Albertovich Lebedev Lebedev Vladimir Albertovich Vladimir Albertovich Lebedev Vladimir Albertovic Lebedev Lebedev Vladimir Albertovich,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Yelena Shumilova Elena Borisovna Sumilova Shumilova Elena Borisovna Shumilova Elena Borisovna Elena Borisovna Shumilova Elena Borisovna Shumilova Jelena Borisovna Sjumilova Yelena Borisovna Shumilova,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Andrey Yepishin Andrej Nikolaevic Episin Andrej Nikolaevic Episin Epishin Andrey Nikolaevich Andrey Nikolaevich Epishin Andrey Nikolayevich Yepishin Andrej Nikolajevitj Jepisjin Andrei Nikolayevich Yepishin Andrei Nikolayevich Yepishin Yepishin Andrey Nikolayevich,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Andrey Bazilevsky Andrey Alexandrovich Bazilevsky Andrey Alexandrovich Bazilevsky Bazilevsky Andrey Alexandrovich Bazilevsky Andrey Alexandrovich Andrej Aleksandrovic Bazilevskij Andrey Alexanderovich Bazilevsky Andrej Aleksandrovitj Bazilevskij,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Nikolaj Nikolaevic Vladimirov Vladimirov Nikolai Nikolaevich Nikolaj Nikolajevitj Vladimirov Nikolay Nikolayevich Vladimirov Vladimirov Nikolay Nikolayevich Nikolay Nikolayevich Vladimirov Nikolai Nikolayevich Vladimirov,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Aleksandr Dvoynykh Aleksandr Vladimirovic Dvojnyh Aleksandr Vladimirovic Dvojnyh Alexander Vlademirovich Dvoinykh Alexander Vlademirovich Dvoinykh Dvoinykh Alexander Vlademirovich Alexander Vladimirovich Dvoinykh Aleksandr Vladimirovitj Dvojnych Aleksandr Vladimirovich Dvoynykh Aleksandr Vladimirovich Dvoynykh Dvoinykh Alexander Vladimirovich,Person,Person,2022-03-09,,:eu: EU,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Alexey Kondratenko Aleksej Nikolaevic Kondratenko Aleksej Nikolaevic Kondratenko Kondratenko Alexey Nikolaevich Aleksey Nikolaevich Kondratenko Aleksey Nikolayevich Kondratenko Aleksey Nikolayevich Kondratenko Kondratenko Aleksey Nikolayevich Aleksej Nikolajevitj Kondratenko,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
Dina Oyun Dina Ivanovna Oun Dina Ivanovna Oun Dina Ivanovna Oyun Oyun Dina Ivanovna Oyun Dina Ivanovna Dina Ivanovna Oyun Dina Ivanovna Ojun,Person,Person,2022-03-09,,:be: BE,[URL](https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.080.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A080%3ATOC)
